seq,first,last,age,gender,city,phone,province
12785,Theodore,Bishop,41,Female,Cepugij,(271) 730-7345,NS
12786,Harriett,Robbins,29,Male,Losenfah,(328) 251-5195,NT
12787,Gary,Miller,65,Female,Tamkuksa,(350) 386-8622,QC
12788,Verna,Ramirez,62,Female,Miisaoki,(835) 480-3044,PE
12789,Stephen,Buchanan,59,Female,Cacgelbe,(422) 987-5426,NL
12790,Peter,Thompson,35,Male,Lagtibpil,(656) 234-1779,NL
12791,Callie,Cannon,35,Female,Ovolohmo,(587) 824-1424,MB
12792,Anne,Rios,25,Female,Misputjub,(462) 960-8207,NB
12793,Mason,Kelly,59,Male,Wufmowpo,(372) 877-1686,NL
12794,Ricky,Pope,63,Male,Fiumotim,(461) 922-3311,MB
12795,Adam,Quinn,34,Male,Ruwahked,(673) 257-1245,MB
12796,Ian,Alvarado,56,Female,Sawiwpig,(910) 863-5310,NB
12797,Myrtle,Dunn,35,Female,Huvume,(333) 315-6378,BC
12798,Lewis,Clark,21,Female,Towfuhda,(666) 851-9677,NU
12799,Tyler,Hayes,48,Female,Duispit,(904) 550-3434,NS
12800,Gary,Lamb,61,Female,Cicguvus,(775) 708-9494,AB
12801,Myra,Ross,23,Female,Osijoba,(676) 741-5279,NS
12802,Madge,Alvarez,41,Male,Temwaop,(506) 877-6398,SK
12803,Helena,Austin,41,Male,Dasetro,(544) 447-3964,NS
12804,Roger,Spencer,33,Male,Iwupvi,(703) 213-4418,PE
12805,Evan,Johnson,61,Male,Cuasti,(236) 968-6391,NT
12806,Nannie,Banks,33,Female,Gitfuzab,(671) 398-4787,NU
12807,Corey,Fletcher,32,Female,Juhufac,(416) 499-1921,NS
12808,Raymond,Hoffman,20,Male,Acikeom,(653) 931-2336,NL
12809,Flora,Ortiz,42,Male,Dujgewu,(789) 993-3265,ON
12810,Nellie,Hampton,19,Male,Bowaruv,(614) 248-5795,YT
12811,Donald,Clark,52,Female,Matpeji,(616) 675-7971,NT
12812,Josie,Saunders,55,Female,Kardivgu,(835) 583-3651,MB
12813,Dorothy,Nguyen,38,Female,Vageked,(342) 212-2930,PE
12814,Mittie,Lawrence,64,Male,Pogzuwub,(970) 779-7954,YT
12815,Willie,Carroll,54,Male,Numijko,(969) 353-5355,NS
12816,Mable,Kim,23,Female,Vidahew,(929) 616-6489,ON
12817,Gordon,Thomas,51,Female,Lapime,(560) 756-3665,NB
12818,Caroline,Wells,63,Female,Lodenima,(985) 543-8277,YT
12819,Cecilia,Mitchell,40,Male,Jezluguf,(525) 500-8414,NL
12820,May,Manning,58,Female,Fucwuhdi,(632) 336-2673,BC
12821,Don,Rice,41,Male,Pukupa,(825) 870-9918,ON
12822,Oscar,Guerrero,28,Male,Ferbele,(461) 772-7610,NT
12823,Mina,Boyd,58,Female,Nasseoda,(247) 463-1836,NT
12824,Marian,Roberson,38,Male,Rugbucem,(326) 271-3489,YT
12825,Helen,Stewart,54,Male,Sizidmir,(548) 820-8754,NS
12826,Eugenia,Wallace,26,Female,Fumpupo,(571) 375-9771,NB
12827,Brian,Barton,38,Female,Cuwindu,(281) 584-4243,NT
12828,Luis,Lopez,23,Female,Vonosuk,(978) 352-7368,MB
12829,Louisa,Scott,36,Male,Hunihan,(210) 243-7101,AB
12830,Alan,Wolfe,55,Female,Cupufo,(831) 968-1681,NT
12831,Landon,Conner,28,Female,Gaweuz,(900) 911-4801,YT
12832,Evelyn,Pena,58,Male,Jaldefel,(248) 240-7501,NB
12833,Roger,Ballard,56,Male,Zelteke,(702) 852-7913,QC
12834,Andrew,Gomez,64,Male,Jubrivfig,(288) 944-7097,AB
12835,Sam,King,31,Male,Zajeal,(862) 295-6896,ON
12836,Jerry,Cruz,23,Male,Wubidu,(409) 383-3872,QC
12837,Abbie,Craig,46,Female,Ukkejfo,(305) 682-8588,BC
12838,Gregory,Henry,40,Female,Ziwzagah,(454) 396-3605,ON
12839,Susie,Jennings,33,Female,Ujenonu,(687) 350-1236,NB
12840,Rosetta,Jacobs,35,Male,Waoruco,(572) 507-1670,SK
12841,Mamie,Ortega,23,Female,Sojcurkab,(201) 201-9346,MB
12842,Herbert,Rose,30,Female,Ewdughik,(264) 846-1969,SK
12843,Lula,Farmer,32,Female,Bezazovuf,(979) 444-6367,PE
12844,Alex,Carroll,25,Male,Bozodow,(829) 362-7548,AB
12845,Eugenia,Miller,56,Female,Geljezer,(862) 611-5024,MB
12846,Alta,Paul,23,Male,Pemofa,(346) 447-4919,ON
12847,Benjamin,Ballard,62,Male,Nutfufwu,(242) 858-2743,NS
12848,William,Fisher,48,Male,Ohbopoci,(806) 548-7515,ON
12849,Cecilia,Harris,64,Male,Fokjofed,(348) 949-2023,SK
12850,Jane,Russell,60,Male,Dugfidpom,(381) 385-6669,NS
12851,Addie,Lamb,63,Female,Wabgipa,(985) 407-5260,PE
12852,Rosa,Hudson,47,Male,Icinawvaj,(325) 571-9929,ON
12853,Lester,Barnes,46,Male,Bilfepaj,(968) 323-6515,NL
12854,Micheal,Brooks,54,Male,Aljoori,(531) 675-5022,NT
12855,Leo,Riley,59,Male,Awfetom,(359) 215-5067,QC
12856,Olga,Clark,60,Female,Bigumo,(248) 231-8585,YT
12857,Hattie,Hanson,51,Female,Ziztiasi,(578) 689-6507,BC
12858,Myra,Cooper,39,Female,Lidovij,(843) 273-7393,BC
12859,Vera,Flowers,56,Female,Latkuhve,(418) 218-1672,NS
12860,Roy,Cohen,26,Female,Mupdudkef,(736) 759-2331,NS
12861,Dean,McCormick,49,Male,Fifdahu,(963) 578-5013,MB
12862,Georgie,Garza,37,Female,Pumubba,(883) 670-4016,ON
12863,Leah,Davis,29,Male,Sietru,(542) 737-4204,PE
12864,Maud,Nguyen,60,Female,Cemizaco,(479) 598-4983,QC
12865,Trevor,McKinney,64,Female,Avcolak,(450) 976-4213,QC
12866,Jayden,Santos,43,Male,Vosmijfu,(541) 738-7235,NL
12867,Derrick,Martin,37,Male,Nijehem,(382) 741-4764,QC
12868,Ruby,Casey,42,Female,Habeja,(372) 776-3825,MB
12869,Ronald,Simpson,52,Female,Kurvubo,(271) 322-9766,MB
12870,Vernon,Mills,47,Female,Gidiuf,(234) 326-8572,YT
12871,Julian,Klein,34,Male,Awesubiv,(666) 776-3565,AB
12872,Virgie,McCarthy,54,Female,Tuzulaka,(444) 713-6676,NU
12873,Kevin,Woods,57,Male,Fadojojic,(700) 917-6693,PE
12874,Jane,Waters,32,Male,Epasecku,(668) 590-1223,AB
12875,Isabel,Hansen,45,Male,Pejsiaj,(473) 984-4266,NL
12876,Mae,Mills,64,Female,Esubebic,(672) 823-4208,NB
12877,Jeremiah,Gordon,59,Female,Urkate,(905) 664-7637,AB
12878,Eddie,Carr,50,Female,Narhuez,(519) 348-7705,YT
12879,Antonio,Hunt,63,Male,Asodiohe,(342) 790-9899,NB
12880,Noah,Fields,32,Male,Viriid,(247) 685-1591,BC
12881,Francis,Sullivan,32,Female,Idodelo,(947) 634-5282,BC
12882,Kyle,Hampton,63,Male,Luotunat,(810) 250-6184,AB
12883,Samuel,Wong,38,Male,Nititog,(724) 396-5322,NU
12884,Ollie,Rowe,46,Male,Taujilo,(904) 881-6828,NS
12885,Elizabeth,Norton,41,Female,Kinapuuwa,(253) 967-5642,MB
12886,Lucille,Newton,38,Male,Jozujjap,(483) 834-8870,NT
12887,Rose,Burns,65,Male,Rawigep,(247) 298-3128,NU
12888,Louisa,Bell,45,Male,Udobibi,(748) 313-2188,NL
12889,Essie,James,42,Female,Ogejiwun,(215) 581-4497,NT
12890,Wesley,Lee,24,Male,Kurcarof,(564) 842-4630,NL
12891,Juan,Greer,35,Male,Fidduwi,(908) 676-8333,NL
12892,Addie,Wood,65,Female,Ivhaluh,(812) 479-8958,AB
12893,Millie,Patton,22,Male,Ihkursic,(711) 903-7649,NT
12894,Matilda,McLaughlin,19,Male,Sihawahuf,(641) 411-3383,AB
12895,Bertha,Barrett,58,Male,Domweja,(732) 254-8098,NS
12896,Lettie,Warner,61,Male,Dutorog,(621) 785-2567,NU
12897,Mina,Ryan,45,Male,Egenedo,(705) 384-5366,NB
12898,Timothy,Walker,57,Female,Fulbelru,(214) 582-8387,NU
12899,Lou,Fields,48,Male,Ilampuv,(401) 561-4319,ON
12900,Lina,Goodwin,26,Female,Zihbezik,(785) 886-8364,NU
12901,Georgia,Rogers,26,Male,Pakhindu,(518) 950-5094,NB
12902,Elnora,Willis,59,Female,Bemvuwhap,(837) 361-6016,SK
12903,Josie,Chambers,32,Female,Ogaadeli,(586) 838-5384,NU
12904,Lida,Andrews,22,Female,Kuloze,(647) 563-9154,PE
12905,Jeffery,Kelley,47,Female,Owoihamim,(476) 271-8939,SK
12906,Albert,Murray,22,Male,Wogawa,(863) 446-7008,NS
12907,Vera,Burton,54,Male,Fekugej,(332) 906-2184,NT
12908,Larry,Stewart,63,Female,Zocbolza,(427) 723-5801,MB
12909,Alberta,Ferguson,63,Male,Danafo,(678) 244-9244,YT
12910,Jordan,Rodriquez,56,Female,Ejfefti,(875) 563-4430,PE
12911,Ola,Hernandez,33,Male,Sijotla,(736) 496-7254,SK
12912,Leo,Green,54,Female,Facuke,(687) 932-9006,NU
12913,Olive,Oliver,64,Male,Devacfa,(262) 395-2570,NT
12914,Amelia,Warner,30,Female,Orinulu,(648) 997-7806,ON
12915,Esther,Boyd,34,Female,Haivfi,(920) 760-9884,PE
12916,Florence,Ruiz,65,Male,Reckudmu,(818) 566-2116,NU
12917,Bernice,Santiago,64,Female,Fifodi,(874) 986-2455,SK
12918,Timothy,Carlson,61,Female,Valoge,(762) 775-9158,YT
12919,Leah,Elliott,51,Female,Hudjudda,(336) 367-8366,AB
12920,Edwin,Hamilton,22,Female,Ziwdajco,(859) 698-6706,ON
12921,Rhoda,Shelton,47,Male,Lemwavvo,(484) 743-5363,ON
12922,Randy,Holt,19,Female,Abofekreg,(363) 832-4068,PE
12923,Wesley,Glover,65,Male,Culazpor,(323) 698-4399,YT
12924,Sam,Miles,42,Female,Mazizvus,(483) 220-3423,NB
12925,Harvey,Buchanan,60,Male,Ferefik,(610) 517-6433,QC
12926,Derrick,Neal,27,Female,Nawkaszod,(481) 629-3149,ON
12927,Winnie,Vargas,65,Female,Todjeba,(846) 298-8860,BC
12928,Bess,Garcia,57,Male,Jipfoptag,(615) 988-2443,QC
12929,Hettie,Wheeler,46,Female,Kifepse,(842) 378-1034,NB
12930,Dollie,Freeman,28,Female,Runsesi,(507) 963-2441,YT
12931,Anthony,Porter,19,Female,Apobupgaw,(540) 323-4888,SK
12932,Mason,Frazier,43,Female,Fimcespu,(621) 725-9020,NB
12933,Evan,Nunez,38,Female,Boarbo,(819) 877-5589,NL
12934,Brandon,Fleming,52,Female,Udpuak,(834) 765-9701,NB
12935,Mollie,Norton,37,Male,Uvotkuh,(340) 590-5728,NS
12936,Lillie,Glover,44,Male,Varebni,(631) 231-8120,ON
12937,Lettie,Ramos,28,Male,Jubladuzi,(845) 986-2359,NU
12938,Rhoda,Quinn,24,Female,Omeladdib,(222) 445-9099,AB
12939,Viola,Kelly,52,Male,Ojerrid,(455) 700-2855,SK
12940,Manuel,Carson,25,Female,Nuederad,(838) 699-9436,NU
12941,Hulda,Parker,52,Male,Jitenof,(549) 909-5245,NS
12942,Miguel,Fox,50,Male,Kiwcegu,(464) 314-1514,NU
12943,Angel,Long,30,Male,Wesunozi,(534) 649-5072,NT
12944,Maggie,Ellis,50,Male,Rohikhit,(602) 430-6389,NL
12945,Kathryn,Moreno,36,Male,Bannuveb,(858) 910-1221,ON
12946,Mayme,Roberson,19,Male,Ubzajjat,(332) 654-4555,MB
12947,Connor,Wade,44,Male,Osirosli,(786) 740-8086,BC
12948,Alex,Holt,41,Male,Havinujo,(250) 419-3219,SK
12949,Marie,Spencer,63,Female,Ubahalgug,(435) 345-5911,YT
12950,Floyd,Wood,41,Female,Cuufeesa,(577) 259-7751,PE
12951,Dollie,Ortega,35,Female,Huzhuim,(601) 943-4906,NU
12952,Jose,Sharp,30,Female,Gofheif,(480) 520-2528,NS
12953,Joe,Obrien,63,Male,Hugibo,(733) 287-5856,SK
12954,Jennie,Peters,63,Female,Dineceme,(626) 284-2480,AB
12955,Mike,Welch,40,Male,Inoazezo,(612) 865-5200,NL
12956,Rena,Aguilar,65,Female,Mokosonu,(800) 953-6831,NT
12957,Derrick,Miles,48,Male,Dodalda,(636) 283-9836,NS
12958,Rachel,Griffith,53,Male,Hiboku,(966) 857-4092,NL
12959,Della,Hale,45,Male,Lewjoldo,(730) 899-9228,SK
12960,Chris,McDonald,60,Female,Gegzamac,(457) 382-7916,PE
12961,Annie,McCormick,33,Female,Zuzwurit,(756) 812-2068,YT
12962,Jeffery,Hawkins,58,Male,Rutusvu,(684) 933-6021,NU
12963,Fannie,Franklin,41,Female,Kifregoci,(316) 664-9196,NT
12964,Luis,Webster,52,Male,Dihihum,(331) 868-1690,BC
12965,Ophelia,Brock,20,Female,Gikiloto,(572) 577-1856,NB
12966,Marcus,Leonard,31,Male,Meovda,(329) 598-5767,NS
12967,Eric,Swanson,51,Female,Lebpamez,(902) 272-1520,YT
12968,Jean,Hamilton,43,Female,Ekisimap,(672) 993-8021,BC
12969,Vincent,Quinn,33,Female,Sujpule,(540) 250-3209,ON
12970,Julia,Hansen,23,Male,Sirohdu,(742) 279-4090,SK
12971,Frances,Hodges,38,Female,Jedkiznu,(887) 847-2705,SK
12972,Lucille,Drake,62,Female,Zujimfu,(769) 845-2298,YT
12973,Mable,Herrera,50,Female,Dujota,(240) 908-9284,SK
12974,Derrick,Hubbard,33,Female,Cuupibe,(246) 531-6045,NS
12975,Marvin,Rowe,41,Female,Igabivka,(727) 743-4513,PE
12976,Lewis,Manning,55,Female,Etbajes,(541) 639-1909,AB
12977,Winifred,Reyes,18,Male,Zunipave,(226) 540-5958,MB
12978,Ricardo,Figueroa,20,Male,Tejifwor,(319) 473-9141,NB
12979,Ophelia,Tyler,56,Male,Ohizowum,(376) 975-2419,NS
12980,Alan,Buchanan,36,Male,Tintonfe,(328) 274-2267,QC
12981,Charlotte,Pearson,20,Male,Fesamca,(408) 443-4257,QC
12982,Jack,Hammond,55,Male,Hodasob,(568) 922-4989,NL
12983,Roger,Day,27,Female,Morsawwo,(876) 659-8492,AB
12984,Floyd,Lewis,54,Female,Enulaga,(869) 528-5439,NS
12985,Rebecca,Terry,45,Male,Veruta,(415) 428-2508,NS
12986,Jerry,Craig,32,Female,Wujeksa,(567) 634-6727,NT
12987,Thomas,Nguyen,51,Male,Fenasfuk,(831) 703-3797,MB
12988,Verna,Sanchez,34,Male,Bubuweb,(888) 634-3634,YT
12989,Ora,Myers,24,Female,Hijunve,(475) 609-9763,NU
12990,Addie,Beck,54,Female,Wublizpa,(588) 603-6102,AB
12991,Augusta,Griffith,64,Female,Iganasub,(542) 554-4983,QC
12992,Gertrude,Gilbert,20,Female,Ofhadah,(235) 348-8694,SK
12993,Virgie,Foster,38,Female,Raigijis,(582) 331-9691,NT
12994,Kenneth,Cannon,20,Female,Ireuhaf,(740) 674-4316,BC
12995,Inez,Soto,42,Female,Cikikuk,(963) 250-5872,NU
12996,Eugenia,Estrada,37,Male,Tirumtil,(758) 354-6150,NL
12997,Ivan,Pope,60,Male,Miwvoda,(653) 205-9698,ON
12998,Leo,Alexander,42,Male,Diazeb,(683) 997-7755,AB
12999,Wesley,French,41,Female,Evovudic,(517) 857-8285,QC
13000,Phoebe,Davidson,61,Male,Nozekaci,(811) 425-3250,NL
13001,Caroline,Christensen,43,Male,Socita,(808) 919-9810,QC
13002,Jay,Thomas,50,Male,Kulekzo,(754) 237-6237,NS
13003,Phillip,Goodman,44,Male,Wizriisi,(463) 937-4758,NT
13004,Ophelia,Caldwell,35,Female,Femuuro,(989) 972-6495,NL
13005,Myrtle,Kim,65,Male,Niusoko,(346) 626-1129,AB
13006,Mayme,Lowe,58,Female,Boggajfuf,(681) 360-7525,NS
13007,Beatrice,Dennis,21,Male,Hiinehad,(977) 445-5342,BC
13008,Callie,Williams,44,Male,Heswajzo,(468) 455-6190,YT
13009,Callie,Cunningham,35,Male,Guflodjem,(475) 572-4965,MB
13010,Gene,Baker,48,Male,Kooroove,(621) 900-8311,NT
13011,Mamie,Elliott,49,Male,Kovefhe,(864) 608-3296,YT
13012,Aiden,Lawson,29,Male,Sikbueve,(965) 756-8044,SK
13013,Nellie,Cummings,61,Female,Wokcuge,(474) 520-6238,BC
13014,Carolyn,Larson,45,Male,Sumecaw,(736) 292-4998,YT
13015,Angel,Wilkins,24,Male,Nuuzise,(318) 557-8295,NL
13016,Elizabeth,Lamb,32,Female,Vubidojet,(411) 977-1638,NS
13017,Evelyn,Adkins,24,Male,Annuttu,(887) 888-1095,NL
13018,Sarah,Tate,51,Female,Opeluse,(361) 803-8213,QC
13019,Luke,Douglas,40,Male,Jajamah,(424) 591-3152,NB
13020,Ian,Mason,23,Female,Mutivili,(351) 877-2748,ON
13021,Randy,Jackson,48,Female,Najwuza,(439) 417-1145,ON
13022,Joshua,Grant,42,Male,Hosnefmil,(412) 658-1426,MB
13023,Abbie,Hall,60,Female,Dugfoko,(549) 639-6235,NL
13024,Maurice,Coleman,49,Female,Donikap,(826) 804-6582,NB
13025,Jennie,McGuire,34,Male,Sansubhaj,(674) 629-6757,MB
13026,Isaac,Colon,53,Female,Ivosirbir,(458) 868-7194,NS
13027,Sarah,Perry,59,Female,Fiejwul,(568) 759-8125,NB
13028,Derrick,McKinney,61,Male,Catehko,(659) 704-9744,QC
13029,Mason,Arnold,60,Male,Jocsuwri,(286) 746-2100,PE
13030,Bruce,Burton,50,Male,Cefumej,(514) 278-8611,YT
13031,Jeffrey,Padilla,57,Female,Awoavuapu,(362) 746-8819,NT
13032,Hulda,Davidson,56,Female,Ejjiubu,(620) 866-1732,ON
13033,Eula,Goodwin,63,Male,Vecaoda,(814) 289-5894,NS
13034,Lillie,Quinn,50,Male,Raowka,(344) 926-4094,NS
13035,Estelle,Barnett,24,Male,Kizbeppo,(827) 988-4927,AB
13036,Jordan,Davis,23,Male,Bemegnic,(304) 694-8121,NU
13037,Louis,Riley,44,Female,Tilorueb,(888) 877-2296,BC
13038,Travis,Quinn,48,Female,Bousduj,(421) 283-2435,BC
13039,Carolyn,Lewis,48,Female,Pilijasa,(960) 592-4470,NT
13040,Lily,Bates,40,Male,Luteop,(671) 521-5568,NS
13041,Viola,Gonzalez,34,Male,Umuwziw,(609) 999-2764,NU
13042,Terry,Curtis,29,Male,Kejpifet,(827) 565-3383,NU
13043,Adam,Rivera,33,Male,Naneaka,(633) 718-1130,MB
13044,Max,Lynch,51,Male,Sijedof,(629) 885-5132,NB
13045,Lura,Wright,23,Female,Todlepko,(825) 723-4457,NL
13046,Nellie,Long,49,Male,Gujemfal,(763) 304-3923,NS
13047,Lillie,Rogers,31,Female,Wehijooma,(728) 333-1250,SK
13048,Marion,Mullins,28,Male,Hetithe,(265) 268-1753,YT
13049,Beulah,Willis,54,Female,Bivraba,(272) 211-6889,PE
13050,Shawn,Foster,19,Female,Lihumlo,(381) 864-1164,SK
13051,Cecilia,Fitzgerald,39,Male,Pecagdon,(434) 804-2679,MB
13052,Willie,Webb,55,Male,Vovmesis,(916) 594-2024,NT
13053,Todd,Nelson,38,Female,Lizmono,(201) 763-3408,ON
13054,Jon,Riley,24,Female,Haghafoj,(581) 503-8518,NL
13055,Carolyn,Sanchez,30,Female,Mefokabez,(582) 432-7508,MB
13056,Floyd,Campbell,30,Female,Bomfuke,(503) 267-6634,PE
13057,Nettie,West,37,Female,Kijtabdi,(928) 567-9555,BC
13058,Floyd,Lane,29,Female,Gignormed,(488) 581-8216,MB
13059,Nannie,Bridges,32,Female,Wabeut,(775) 838-7989,NU
13060,Harold,Padilla,33,Female,Jusufgur,(311) 359-4434,QC
13061,Hattie,Lyons,65,Female,Zizcejic,(724) 756-3717,BC
13062,Andre,Clarke,51,Female,Updeci,(907) 959-8107,SK
13063,Myrtie,Armstrong,19,Male,Bavenal,(520) 300-8987,NU
13064,Florence,Jordan,28,Male,Rovuzdiw,(578) 385-5015,NT
13065,Beulah,Foster,24,Male,Tucofku,(608) 896-9880,BC
13066,Edna,Fleming,23,Female,Atcecto,(979) 503-3171,NT
13067,Martin,Wise,59,Male,Ziddibpe,(351) 571-1445,ON
13068,Hallie,Webster,21,Male,Ulwoge,(269) 994-7560,MB
13069,Leon,Watkins,19,Male,Fudowfaj,(804) 952-7203,PE
13070,Sarah,Hanson,31,Female,Sujjofud,(355) 908-7186,YT
13071,Raymond,Huff,37,Female,Lelopuk,(942) 467-4228,ON
13072,Emily,Schmidt,19,Female,Zurrarmi,(230) 303-6244,YT
13073,Clifford,Cummings,46,Male,Sovivah,(420) 900-3889,AB
13074,Ella,Pena,57,Female,Ozogage,(458) 268-8880,NT
13075,Mina,Warren,60,Female,Hifuwbak,(574) 527-8767,BC
13076,Esther,Wallace,43,Female,Uwejutos,(574) 304-1774,YT
13077,Nicholas,Francis,38,Female,Iguucavu,(513) 995-4868,NU
13078,Bill,Bush,54,Female,Vukkumi,(320) 731-5062,SK
13079,Adam,Nunez,65,Female,Egkikkim,(578) 438-2976,ON
13080,Raymond,Patterson,47,Male,Korkeojo,(965) 334-8814,AB
13081,May,Parks,21,Female,Ukwulam,(935) 584-9640,NT
13082,Terry,Berry,38,Male,Maezeika,(841) 240-8901,SK
13083,Billy,Campbell,55,Female,Gipfubo,(685) 662-4372,NT
13084,Teresa,Harrington,43,Female,Gejada,(874) 773-8331,SK
13085,Lenora,Barker,39,Male,Kiksagos,(841) 953-7678,NS
13086,Howard,Fisher,22,Female,Athite,(635) 995-6370,YT
13087,Lillie,Norris,50,Female,Comikbiw,(232) 916-1157,NL
13088,Zachary,Thornton,52,Female,Tagdomec,(414) 736-7380,ON
13089,Hulda,Lawrence,31,Female,Diupaci,(521) 426-6920,PE
13090,Nancy,Dixon,54,Female,Osgada,(332) 911-9178,SK
13091,Martha,Walsh,18,Female,Jucupag,(441) 761-8099,NB
13092,Lucille,Pena,55,Male,Cucdedum,(679) 442-9349,BC
13093,Ronald,Schwartz,26,Male,Ujiwerhu,(710) 658-9698,NL
13094,Gary,Osborne,18,Female,Cobrarul,(536) 662-7413,NT
13095,Lenora,Mendez,40,Female,Azoheup,(489) 328-6987,ON
13096,Claudia,Moody,25,Male,Bazbifa,(336) 655-4759,NT
13097,Emilie,Bowers,53,Male,Amopila,(369) 890-7675,ON
13098,Francisco,Marshall,46,Female,Nawbegco,(550) 886-9198,SK
13099,Susan,Price,64,Male,Koowugo,(980) 216-8962,NT
13100,Rhoda,Cain,37,Male,Itigihwap,(962) 751-7000,ON
13101,Lula,Marsh,30,Female,Fuvsepe,(628) 956-5043,NL
13102,Hulda,Castro,28,Male,Agutavi,(719) 580-9003,QC
13103,Eric,Morrison,21,Female,Jehohza,(821) 954-3286,QC
13104,Lillie,Thomas,25,Male,Enienge,(461) 452-6537,QC
13105,Timothy,Byrd,32,Male,Velzitla,(921) 637-5902,NS
13106,Landon,Wilkerson,64,Male,Lamurfic,(751) 298-1798,SK
13107,Charlotte,Welch,46,Female,Polune,(984) 884-2469,YT
13108,Bernard,Gill,41,Female,Jedpaula,(857) 804-1073,SK
13109,Viola,Byrd,32,Female,Ekokwo,(880) 736-7850,MB
13110,Irene,Dennis,40,Male,Usnafjas,(321) 256-6297,ON
13111,Marie,Berry,42,Male,Mifhuso,(445) 201-6219,SK
13112,Jared,Lucas,48,Male,Zenizdi,(274) 385-1652,NS
13113,Gregory,Norton,58,Female,Saibus,(239) 532-7340,QC
13114,Claudia,White,53,Male,Sibviug,(743) 479-7583,NL
13115,Mason,Watson,47,Female,Ibiwino,(975) 251-7382,PE
13116,Milton,Russell,25,Female,Ceswedji,(573) 257-8039,NU
13117,Thomas,McCarthy,22,Male,Hadgersib,(561) 764-4426,ON
13118,Lucy,Bell,57,Female,Iludojac,(660) 998-1576,NT
13119,Sara,Alexander,54,Female,Hewcidguh,(809) 528-3926,NT
13120,Seth,Phillips,64,Female,Sotlire,(682) 939-1460,YT
13121,Verna,Phillips,44,Female,Zotulev,(532) 277-3207,SK
13122,Lizzie,Burgess,33,Female,Nercasuw,(466) 272-1276,NU
13123,Leo,Fowler,29,Female,Melgifid,(283) 430-8304,NT
13124,Adelaide,Bowen,35,Male,Veblune,(909) 671-9195,NB
13125,Gussie,Jones,50,Male,Faverfo,(414) 267-8653,NU
13126,Fred,Burton,21,Female,Rocikdol,(969) 698-9112,NS
13127,Marvin,Lyons,61,Female,Medomawes,(256) 902-1413,AB
13128,Frances,Silva,29,Female,Cebkujhum,(812) 706-2712,BC
13129,Jennie,Cohen,38,Male,Hosaveto,(284) 313-8084,PE
13130,Jeremy,Williamson,59,Male,Hulpeshe,(303) 322-3116,QC
13131,Milton,Munoz,57,Female,Armuji,(749) 367-8711,BC
13132,Maud,Wood,54,Male,Efsioja,(707) 215-2100,AB
13133,Andrew,Butler,32,Female,Vehhokdu,(450) 366-6698,QC
13134,Darrell,Jackson,37,Male,Fegihok,(470) 526-3854,BC
13135,Chris,McGee,35,Female,Furorde,(781) 720-2441,ON
13136,Lulu,Cox,50,Male,Kuczuhse,(325) 428-9602,AB
13137,Timothy,Alvarado,57,Female,Duweel,(717) 869-8871,NU
13138,Craig,Rodgers,36,Female,Leretac,(453) 836-3373,PE
13139,Sally,Barker,59,Male,Deehape,(469) 740-8377,ON
13140,Benjamin,Hampton,20,Male,Vehuguma,(962) 525-7460,BC
13141,Evelyn,Simon,40,Female,Oluoloonu,(386) 330-3649,NS
13142,Gussie,Morris,22,Male,Hazotaw,(650) 359-7024,NS
13143,Harriett,Harper,52,Male,Ihofuhwer,(341) 472-2184,QC
13144,Don,Mitchell,54,Male,Luksote,(674) 518-5899,AB
13145,Ralph,Peters,61,Male,Isugefre,(422) 832-2400,YT
13146,Clyde,Moran,47,Female,Riffami,(987) 834-9425,BC
13147,Craig,Patton,28,Male,Amlotwug,(845) 928-5207,NT
13148,Flora,Robinson,36,Female,Rahpowi,(909) 477-9326,NB
13149,Katie,Ferguson,35,Male,Eweceace,(945) 614-3811,BC
13150,Andrew,Drake,56,Male,Ugipoot,(809) 456-6016,QC
13151,Estelle,Mack,28,Female,Bihletadi,(559) 233-2408,SK
13152,Elijah,Neal,62,Female,Wadvadwid,(818) 319-5965,YT
13153,Viola,Harvey,25,Male,Dilsipwur,(345) 700-6023,NU
13154,Seth,Waters,21,Male,Cuveldec,(275) 690-2591,AB
13155,Joseph,Zimmerman,57,Female,Utuowotul,(313) 933-5605,YT
13156,Teresa,Ryan,41,Male,Wonaivi,(831) 645-8670,QC
13157,Elsie,Watts,56,Female,Cenagum,(270) 767-2517,SK
13158,Georgie,Pierce,41,Female,Nalfipow,(888) 215-5564,MB
13159,Adeline,Sanders,37,Female,Ihtemecu,(362) 838-5011,NS
13160,Adrian,Munoz,61,Male,Mucohoevu,(659) 572-5360,ON
13161,Kyle,Atkins,48,Female,Sufeato,(223) 863-6813,YT
13162,Elsie,Oliver,30,Female,Wasgave,(683) 681-6072,NT
13163,Ina,Hunt,47,Female,Esmealu,(380) 628-4778,NU
13164,Todd,Nunez,35,Male,Nipumi,(208) 749-1100,PE
13165,Christine,Rodriquez,35,Male,Ufurour,(948) 280-6995,NU
13166,Sophie,Johnson,29,Female,Meboamu,(772) 264-8947,ON
13167,Eula,Meyer,42,Male,Zogivcah,(410) 862-2736,NS
13168,Mable,Marsh,44,Male,Wuzufhe,(480) 499-8452,NL
13169,Noah,Barker,19,Female,Umreir,(516) 950-6296,NU
13170,Nathan,Strickland,63,Female,Hokwimdut,(729) 886-6761,NT
13171,Betty,Schwartz,49,Female,Kubudtod,(804) 628-3801,BC
13172,Steve,Welch,41,Male,Biuhafof,(414) 627-9540,NB
